#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  60 312
# Band-Index    1
   0.96131    -20.308290    -20.308285
   0.94514    -20.308471    -20.308472
   0.92897    -20.308704    -20.308695
   0.91280    -20.308950    -20.308937
   0.89663    -20.309179    -20.309174
   0.88046    -20.309366    -20.309358
   0.86430    -20.309496    -20.309484
   0.84813    -20.309541    -20.309527
   0.84813    -20.309541    -20.309527
   0.83196    -20.309496    -20.309486
   0.81579    -20.309370    -20.309359
   0.79962    -20.309180    -20.309173
   0.78345    -20.308948    -20.308945
   0.76729    -20.308704    -20.308702
   0.75112    -20.308471    -20.308469
   0.73495    -20.308290    -20.308289
   0.71878    -20.308167    -20.308168
   0.70261    -20.308132    -20.308132
   0.70261    -20.308132    -20.308132
   0.67975    -20.308130    -20.308287
   0.65688    -20.308131    -20.308696
   0.63401    -20.308130    -20.309179
   0.61115    -20.308133    -20.309489
   0.58828    -20.308133    -20.309486
   0.56542    -20.308125    -20.309160
   0.54255    -20.308123    -20.308690
   0.51969    -20.308123    -20.308286
   0.49682    -20.308117    -20.308117
   0.49682    -20.308117    -20.308117
   0.47396    -20.308286    -20.308123
   0.45109    -20.308690    -20.308123
   0.42822    -20.309160    -20.308125
   0.40536    -20.309486    -20.308133
   0.38249    -20.309489    -20.308133
   0.35963    -20.309179    -20.308130
   0.33676    -20.308696    -20.308131
   0.31390    -20.308287    -20.308130
   0.29103    -20.308132    -20.308132
   0.29103    -20.308132    -20.308132
   0.27486    -20.308168    -20.308167
   0.25869    -20.308289    -20.308290
   0.24253    -20.308469    -20.308471
   0.22636    -20.308702    -20.308704
   0.21019    -20.308945    -20.308948
   0.19402    -20.309173    -20.309180
   0.17785    -20.309359    -20.309370
   0.16168    -20.309486    -20.309496
   0.14552    -20.309527    -20.309541
   0.14552    -20.309527    -20.309541
   0.12935    -20.309484    -20.309496
   0.11318    -20.309358    -20.309366
   0.09701    -20.309174    -20.309179
   0.08084    -20.308937    -20.308950
   0.06467    -20.308695    -20.308704
   0.04851    -20.308472    -20.308471
   0.03234    -20.308285    -20.308290
   0.01617    -20.308159    -20.308164
   0.00000    -20.308117    -20.308117
 
# Band-Index   29
   0.00000    -20.295453    -20.295453
   0.01617    -20.295410    -20.295404
   0.03234    -20.295262    -20.295257
   0.04851    -20.295027    -20.295020
   0.06467    -20.294723    -20.294716
   0.08084    -20.294391    -20.294382
   0.09701    -20.294051    -20.294043
   0.11318    -20.293737    -20.293731
   0.12935    -20.293515    -20.293507
   0.14552    -20.293433    -20.293421
   0.14552    -20.293433    -20.293421
   0.16168    -20.293514    -20.293508
   0.17785    -20.293733    -20.293728
   0.19402    -20.294035    -20.294033
   0.21019    -20.294367    -20.294371
   0.22636    -20.294698    -20.294704
   0.24253    -20.294996    -20.294999
   0.25869    -20.295231    -20.295227
   0.27486    -20.295374    -20.295375
   0.29103    -20.295427    -20.295427
   0.29103    -20.295427    -20.295427
   0.31390    -20.295222    -20.295432
   0.33676    -20.294687    -20.295443
   0.35963    -20.294032    -20.295445
   0.38249    -20.293508    -20.295447
   0.40536    -20.293519    -20.295462
   0.42822    -20.294043    -20.295459
   0.45109    -20.294724    -20.295467
   0.47396    -20.295260    -20.295463
   0.49682    -20.295453    -20.295453
   0.49682    -20.295453    -20.295453
   0.51969    -20.295463    -20.295260
   0.54255    -20.295467    -20.294724
   0.56542    -20.295459    -20.294043
   0.58828    -20.295462    -20.293519
   0.61115    -20.295447    -20.293508
   0.63401    -20.295445    -20.294032
   0.65688    -20.295443    -20.294687
   0.67975    -20.295432    -20.295222
   0.70261    -20.295427    -20.295427
   0.70261    -20.295427    -20.295427
   0.71878    -20.295375    -20.295374
   0.73495    -20.295227    -20.295231
   0.75112    -20.294999    -20.294996
   0.76729    -20.294704    -20.294698
   0.78345    -20.294371    -20.294367
   0.79962    -20.294033    -20.294035
   0.81579    -20.293728    -20.293733
   0.83196    -20.293508    -20.293514
   0.84813    -20.293421    -20.293433
   0.84813    -20.293421    -20.293433
   0.86430    -20.293507    -20.293515
   0.88046    -20.293731    -20.293737
   0.89663    -20.294043    -20.294051
   0.91280    -20.294382    -20.294391
   0.92897    -20.294716    -20.294723
   0.94514    -20.295020    -20.295027
   0.96131    -20.295257    -20.295262
   0.97747    -20.295404    -20.295410
   0.99364    -20.295453    -20.295453
 
# Band-Index   30
   0.99364    -20.289336    -20.289336
   0.97747    -20.289364    -20.289362
   0.96131    -20.289450    -20.289444
   0.94514    -20.289580    -20.289579
   0.92897    -20.289752    -20.289749
   0.91280    -20.289956    -20.289954
   0.89663    -20.290170    -20.290169
   0.88046    -20.290374    -20.290380
   0.86430    -20.290535    -20.290538
   0.84813    -20.290592    -20.290593
   0.84813    -20.290592    -20.290593
   0.83196    -20.290535    -20.290536
   0.81579    -20.290380    -20.290378
   0.79962    -20.290177    -20.290174
   0.78345    -20.289956    -20.289953
   0.76729    -20.289752    -20.289751
   0.75112    -20.289572    -20.289577
   0.73495    -20.289447    -20.289446
   0.71878    -20.289368    -20.289367
   0.70261    -20.289346    -20.289346
   0.70261    -20.289346    -20.289346
   0.67975    -20.289331    -20.289453
   0.65688    -20.289337    -20.289752
   0.63401    -20.289346    -20.290172
   0.61115    -20.289346    -20.290539
   0.58828    -20.289339    -20.290536
   0.56542    -20.289335    -20.290163
   0.54255    -20.289343    -20.289746
   0.51969    -20.289337    -20.289445
   0.49682    -20.289336    -20.289336
   0.49682    -20.289336    -20.289336
   0.47396    -20.289445    -20.289337
   0.45109    -20.289746    -20.289343
   0.42822    -20.290163    -20.289335
   0.40536    -20.290536    -20.289339
   0.38249    -20.290539    -20.289346
   0.35963    -20.290172    -20.289346
   0.33676    -20.289752    -20.289337
   0.31390    -20.289453    -20.289331
   0.29103    -20.289346    -20.289346
   0.29103    -20.289346    -20.289346
   0.27486    -20.289367    -20.289368
   0.25869    -20.289446    -20.289447
   0.24253    -20.289577    -20.289572
   0.22636    -20.289751    -20.289752
   0.21019    -20.289953    -20.289956
   0.19402    -20.290174    -20.290177
   0.17785    -20.290378    -20.290380
   0.16168    -20.290536    -20.290535
   0.14552    -20.290593    -20.290592
   0.14552    -20.290593    -20.290592
   0.12935    -20.290538    -20.290535
   0.11318    -20.290380    -20.290374
   0.09701    -20.290169    -20.290170
   0.08084    -20.289954    -20.289956
   0.06467    -20.289749    -20.289752
   0.04851    -20.289579    -20.289580
   0.03234    -20.289444    -20.289450
   0.01617    -20.289362    -20.289364
   0.00000    -20.289336    -20.289336
 
# Band-Index   31
   0.00000    -19.757978    -19.757978
   0.01617    -19.757986    -19.757986
   0.03234    -19.757995    -19.757995
   0.04851    -19.757998    -19.757997
   0.06467    -19.758004    -19.758003
   0.08084    -19.758005    -19.758004
   0.09701    -19.758007    -19.758006
   0.11318    -19.758006    -19.758005
   0.12935    -19.758008    -19.758007
   0.14552    -19.758005    -19.758003
   0.14552    -19.758005    -19.758003
   0.16168    -19.758005    -19.758004
   0.17785    -19.758002    -19.758001
   0.19402    -19.758003    -19.758000
   0.21019    -19.757996    -19.757994
   0.22636    -19.757991    -19.757989
   0.24253    -19.757983    -19.757982
   0.25869    -19.757985    -19.757984
   0.27486    -19.757982    -19.757982
   0.29103    -19.757981    -19.757981
   0.29103    -19.757981    -19.757981
   0.31390    -19.757984    -19.757983
   0.33676    -19.757985    -19.757984
   0.35963    -19.757994    -19.757994
   0.38249    -19.757998    -19.757997
   0.40536    -19.757999    -19.757998
   0.42822    -19.757992    -19.757991
   0.45109    -19.757994    -19.757993
   0.47396    -19.757989    -19.757989
   0.49682    -19.757978    -19.757978
   0.49682    -19.757978    -19.757978
   0.51969    -19.757989    -19.757989
   0.54255    -19.757993    -19.757994
   0.56542    -19.757991    -19.757992
   0.58828    -19.757998    -19.757999
   0.61115    -19.757997    -19.757998
   0.63401    -19.757994    -19.757994
   0.65688    -19.757984    -19.757985
   0.67975    -19.757983    -19.757984
   0.70261    -19.757981    -19.757981
   0.70261    -19.757981    -19.757981
   0.71878    -19.757982    -19.757982
   0.73495    -19.757984    -19.757985
   0.75112    -19.757982    -19.757983
   0.76729    -19.757989    -19.757991
   0.78345    -19.757994    -19.757996
   0.79962    -19.758000    -19.758003
   0.81579    -19.758001    -19.758002
   0.83196    -19.758004    -19.758005
   0.84813    -19.758003    -19.758005
   0.84813    -19.758003    -19.758005
   0.86430    -19.758007    -19.758008
   0.88046    -19.758005    -19.758006
   0.89663    -19.758006    -19.758007
   0.91280    -19.758004    -19.758005
   0.92897    -19.758003    -19.758004
   0.94514    -19.757997    -19.757998
   0.96131    -19.757995    -19.757995
   0.97747    -19.757986    -19.757986
   0.99364    -19.757978    -19.757978
 
# Band-Index   32
   0.99364    -19.708761    -19.708761
   0.97747    -19.708769    -19.708769
   0.96131    -19.708778    -19.708778
   0.94514    -19.708781    -19.708781
   0.92897    -19.708786    -19.708786
   0.91280    -19.708788    -19.708788
   0.89663    -19.708789    -19.708789
   0.88046    -19.708789    -19.708789
   0.86430    -19.708791    -19.708791
   0.84813    -19.708788    -19.708788
   0.84813    -19.708788    -19.708788
   0.83196    -19.708788    -19.708788
   0.81579    -19.708785    -19.708785
   0.79962    -19.708785    -19.708785
   0.78345    -19.708779    -19.708778
   0.76729    -19.708774    -19.708773
   0.75112    -19.708766    -19.708766
   0.73495    -19.708768    -19.708768
   0.71878    -19.708766    -19.708766
   0.70261    -19.708765    -19.708765
   0.70261    -19.708765    -19.708765
   0.67975    -19.708767    -19.708767
   0.65688    -19.708768    -19.708768
   0.63401    -19.708777    -19.708777
   0.61115    -19.708781    -19.708780
   0.58828    -19.708782    -19.708782
   0.56542    -19.708774    -19.708774
   0.54255    -19.708777    -19.708777
   0.51969    -19.708772    -19.708772
   0.49682    -19.708761    -19.708761
   0.49682    -19.708761    -19.708761
   0.47396    -19.708772    -19.708772
   0.45109    -19.708777    -19.708777
   0.42822    -19.708774    -19.708774
   0.40536    -19.708782    -19.708782
   0.38249    -19.708780    -19.708781
   0.35963    -19.708777    -19.708777
   0.33676    -19.708768    -19.708768
   0.31390    -19.708767    -19.708767
   0.29103    -19.708765    -19.708765
   0.29103    -19.708765    -19.708765
   0.27486    -19.708766    -19.708766
   0.25869    -19.708768    -19.708768
   0.24253    -19.708766    -19.708766
   0.22636    -19.708773    -19.708774
   0.21019    -19.708778    -19.708779
   0.19402    -19.708785    -19.708785
   0.17785    -19.708785    -19.708785
   0.16168    -19.708788    -19.708788
   0.14552    -19.708788    -19.708788
   0.14552    -19.708788    -19.708788
   0.12935    -19.708791    -19.708791
   0.11318    -19.708789    -19.708789
   0.09701    -19.708789    -19.708789
   0.08084    -19.708788    -19.708788
   0.06467    -19.708786    -19.708786
   0.04851    -19.708781    -19.708781
   0.03234    -19.708778    -19.708778
   0.01617    -19.708769    -19.708769
   0.00000    -19.708761    -19.708761
 
# Band-Index   33
   0.00000    -19.689676    -19.689676
   0.01617    -19.689679    -19.689680
   0.03234    -19.689683    -19.689683
   0.04851    -19.689689    -19.689690
   0.06467    -19.689691    -19.689691
   0.08084    -19.689696    -19.689697
   0.09701    -19.689692    -19.689693
   0.11318    -19.689681    -19.689682
   0.12935    -19.689676    -19.689678
   0.14552    -19.689675    -19.689677
   0.14552    -19.689675    -19.689677
   0.16168    -19.689678    -19.689679
   0.17785    -19.689680    -19.689681
   0.19402    -19.689687    -19.689689
   0.21019    -19.689688    -19.689691
   0.22636    -19.689687    -19.689689
   0.24253    -19.689684    -19.689685
   0.25869    -19.689683    -19.689683
   0.27486    -19.689684    -19.689684
   0.29103    -19.689683    -19.689683
   0.29103    -19.689683    -19.689683
   0.31390    -19.689684    -19.689685
   0.33676    -19.689680    -19.689681
   0.35963    -19.689690    -19.689691
   0.38249    -19.689689    -19.689690
   0.40536    -19.689690    -19.689691
   0.42822    -19.689680    -19.689681
   0.45109    -19.689678    -19.689679
   0.47396    -19.689678    -19.689678
   0.49682    -19.689676    -19.689676
   0.49682    -19.689676    -19.689676
   0.51969    -19.689678    -19.689678
   0.54255    -19.689679    -19.689678
   0.56542    -19.689681    -19.689680
   0.58828    -19.689691    -19.689690
   0.61115    -19.689690    -19.689689
   0.63401    -19.689691    -19.689690
   0.65688    -19.689681    -19.689680
   0.67975    -19.689685    -19.689684
   0.70261    -19.689683    -19.689683
   0.70261    -19.689683    -19.689683
   0.71878    -19.689684    -19.689684
   0.73495    -19.689683    -19.689683
   0.75112    -19.689685    -19.689684
   0.76729    -19.689689    -19.689687
   0.78345    -19.689691    -19.689688
   0.79962    -19.689689    -19.689687
   0.81579    -19.689681    -19.689680
   0.83196    -19.689679    -19.689678
   0.84813    -19.689677    -19.689675
   0.84813    -19.689677    -19.689675
   0.86430    -19.689678    -19.689676
   0.88046    -19.689682    -19.689681
   0.89663    -19.689693    -19.689692
   0.91280    -19.689697    -19.689696
   0.92897    -19.689691    -19.689691
   0.94514    -19.689690    -19.689689
   0.96131    -19.689683    -19.689683
   0.97747    -19.689680    -19.689679
   0.99364    -19.689676    -19.689676
 
# Band-Index   34
   0.99364    -19.663973    -19.663973
   0.97747    -19.663984    -19.663980
   0.96131    -19.663987    -19.663989
   0.94514    -19.663988    -19.663988
   0.92897    -19.663983    -19.663991
   0.91280    -19.663989    -19.663994
   0.89663    -19.663990    -19.663989
   0.88046    -19.663986    -19.663986
   0.86430    -19.663987    -19.663986
   0.84813    -19.663986    -19.663992
   0.84813    -19.663986    -19.663992
   0.83196    -19.663987    -19.663989
   0.81579    -19.663988    -19.663993
   0.79962    -19.663989    -19.663992
   0.78345    -19.663989    -19.663990
   0.76729    -19.663989    -19.663988
   0.75112    -19.663978    -19.663979
   0.73495    -19.663979    -19.663979
   0.71878    -19.663975    -19.663975
   0.70261    -19.663978    -19.663978
   0.70261    -19.663978    -19.663978
   0.67975    -19.663972    -19.663980
   0.65688    -19.663975    -19.663980
   0.63401    -19.663983    -19.663986
   0.61115    -19.663981    -19.663986
   0.58828    -19.663988    -19.663988
   0.56542    -19.663984    -19.663986
   0.54255    -19.663985    -19.663985
   0.51969    -19.663984    -19.663979
   0.49682    -19.663973    -19.663973
   0.49682    -19.663973    -19.663973
   0.47396    -19.663979    -19.663984
   0.45109    -19.663985    -19.663985
   0.42822    -19.663986    -19.663984
   0.40536    -19.663988    -19.663988
   0.38249    -19.663986    -19.663981
   0.35963    -19.663986    -19.663983
   0.33676    -19.663980    -19.663975
   0.31390    -19.663980    -19.663972
   0.29103    -19.663978    -19.663978
   0.29103    -19.663978    -19.663978
   0.27486    -19.663975    -19.663975
   0.25869    -19.663979    -19.663979
   0.24253    -19.663979    -19.663978
   0.22636    -19.663988    -19.663989
   0.21019    -19.663990    -19.663989
   0.19402    -19.663992    -19.663989
   0.17785    -19.663993    -19.663988
   0.16168    -19.663989    -19.663987
   0.14552    -19.663992    -19.663986
   0.14552    -19.663992    -19.663986
   0.12935    -19.663986    -19.663987
   0.11318    -19.663986    -19.663986
   0.09701    -19.663989    -19.663990
   0.08084    -19.663994    -19.663989
   0.06467    -19.663991    -19.663983
   0.04851    -19.663988    -19.663988
   0.03234    -19.663989    -19.663987
   0.01617    -19.663980    -19.663984
   0.00000    -19.663973    -19.663973
 
# Band-Index   35
   0.00000    -19.655521    -19.655521
   0.01617    -19.655531    -19.655527
   0.03234    -19.655534    -19.655536
   0.04851    -19.655536    -19.655535
   0.06467    -19.655530    -19.655538
   0.08084    -19.655536    -19.655542
   0.09701    -19.655538    -19.655536
   0.11318    -19.655534    -19.655534
   0.12935    -19.655534    -19.655534
   0.14552    -19.655533    -19.655539
   0.14552    -19.655533    -19.655539
   0.16168    -19.655534    -19.655536
   0.17785    -19.655535    -19.655540
   0.19402    -19.655536    -19.655540
   0.21019    -19.655536    -19.655538
   0.22636    -19.655536    -19.655536
   0.24253    -19.655526    -19.655527
   0.25869    -19.655527    -19.655527
   0.27486    -19.655523    -19.655522
   0.29103    -19.655525    -19.655525
   0.29103    -19.655525    -19.655525
   0.31390    -19.655520    -19.655527
   0.33676    -19.655523    -19.655527
   0.35963    -19.655530    -19.655533
   0.38249    -19.655529    -19.655533
   0.40536    -19.655535    -19.655536
   0.42822    -19.655531    -19.655534
   0.45109    -19.655532    -19.655532
   0.47396    -19.655531    -19.655527
   0.49682    -19.655521    -19.655521
   0.49682    -19.655521    -19.655521
   0.51969    -19.655527    -19.655531
   0.54255    -19.655532    -19.655532
   0.56542    -19.655534    -19.655531
   0.58828    -19.655536    -19.655535
   0.61115    -19.655533    -19.655529
   0.63401    -19.655533    -19.655530
   0.65688    -19.655527    -19.655523
   0.67975    -19.655527    -19.655520
   0.70261    -19.655525    -19.655525
   0.70261    -19.655525    -19.655525
   0.71878    -19.655522    -19.655523
   0.73495    -19.655527    -19.655527
   0.75112    -19.655527    -19.655526
   0.76729    -19.655536    -19.655536
   0.78345    -19.655538    -19.655536
   0.79962    -19.655540    -19.655536
   0.81579    -19.655540    -19.655535
   0.83196    -19.655536    -19.655534
   0.84813    -19.655539    -19.655533
   0.84813    -19.655539    -19.655533
   0.86430    -19.655534    -19.655534
   0.88046    -19.655534    -19.655534
   0.89663    -19.655536    -19.655538
   0.91280    -19.655542    -19.655536
   0.92897    -19.655538    -19.655530
   0.94514    -19.655535    -19.655536
   0.96131    -19.655536    -19.655534
   0.97747    -19.655527    -19.655531
   0.99364    -19.655521    -19.655521
 
# Band-Index   36
   0.99364    -19.626115    -19.626115
   0.97747    -19.626117    -19.626117
   0.96131    -19.626121    -19.626121
   0.94514    -19.626127    -19.626127
   0.92897    -19.626129    -19.626129
   0.91280    -19.626134    -19.626134
   0.89663    -19.626130    -19.626130
   0.88046    -19.626119    -19.626119
   0.86430    -19.626115    -19.626115
   0.84813    -19.626113    -19.626114
   0.84813    -19.626113    -19.626114
   0.83196    -19.626116    -19.626117
   0.81579    -19.626118    -19.626118
   0.79962    -19.626126    -19.626126
   0.78345    -19.626127    -19.626127
   0.76729    -19.626126    -19.626126
   0.75112    -19.626122    -19.626122
   0.73495    -19.626121    -19.626121
   0.71878    -19.626121    -19.626121
   0.70261    -19.626121    -19.626121
   0.70261    -19.626121    -19.626121
   0.67975    -19.626122    -19.626122
   0.65688    -19.626118    -19.626118
   0.63401    -19.626128    -19.626128
   0.61115    -19.626128    -19.626128
   0.58828    -19.626128    -19.626128
   0.56542    -19.626119    -19.626119
   0.54255    -19.626116    -19.626116
   0.51969    -19.626116    -19.626116
   0.49682    -19.626115    -19.626115
   0.49682    -19.626115    -19.626115
   0.47396    -19.626116    -19.626116
   0.45109    -19.626116    -19.626116
   0.42822    -19.626119    -19.626119
   0.40536    -19.626128    -19.626128
   0.38249    -19.626128    -19.626128
   0.35963    -19.626128    -19.626128
   0.33676    -19.626118    -19.626118
   0.31390    -19.626122    -19.626122
   0.29103    -19.626121    -19.626121
   0.29103    -19.626121    -19.626121
   0.27486    -19.626121    -19.626121
   0.25869    -19.626121    -19.626121
   0.24253    -19.626122    -19.626122
   0.22636    -19.626126    -19.626126
   0.21019    -19.626127    -19.626127
   0.19402    -19.626126    -19.626126
   0.17785    -19.626118    -19.626118
   0.16168    -19.626117    -19.626116
   0.14552    -19.626114    -19.626113
   0.14552    -19.626114    -19.626113
   0.12935    -19.626115    -19.626115
   0.11318    -19.626119    -19.626119
   0.09701    -19.626130    -19.626130
   0.08084    -19.626134    -19.626134
   0.06467    -19.626129    -19.626129
   0.04851    -19.626127    -19.626127
   0.03234    -19.626121    -19.626121
   0.01617    -19.626117    -19.626117
   0.00000    -19.626115    -19.626115
 
# Band-Index   37
   0.00000    -19.597029    -19.597029
   0.01617    -19.597040    -19.597035
   0.03234    -19.597043    -19.597045
   0.04851    -19.597044    -19.597044
   0.06467    -19.597039    -19.597047
   0.08084    -19.597044    -19.597051
   0.09701    -19.597046    -19.597045
   0.11318    -19.597042    -19.597042
   0.12935    -19.597043    -19.597043
   0.14552    -19.597041    -19.597048
   0.14552    -19.597041    -19.597048
   0.16168    -19.597042    -19.597045
   0.17785    -19.597044    -19.597049
   0.19402    -19.597044    -19.597049
   0.21019    -19.597045    -19.597047
   0.22636    -19.597045    -19.597044
   0.24253    -19.597034    -19.597036
   0.25869    -19.597035    -19.597035
   0.27486    -19.597031    -19.597031
   0.29103    -19.597034    -19.597034
   0.29103    -19.597034    -19.597034
   0.31390    -19.597028    -19.597035
   0.33676    -19.597031    -19.597036
   0.35963    -19.597039    -19.597042
   0.38249    -19.597038    -19.597042
   0.40536    -19.597044    -19.597044
   0.42822    -19.597040    -19.597042
   0.45109    -19.597041    -19.597041
   0.47396    -19.597040    -19.597035
   0.49682    -19.597029    -19.597029
   0.49682    -19.597029    -19.597029
   0.51969    -19.597035    -19.597040
   0.54255    -19.597041    -19.597041
   0.56542    -19.597042    -19.597040
   0.58828    -19.597044    -19.597044
   0.61115    -19.597042    -19.597038
   0.63401    -19.597042    -19.597039
   0.65688    -19.597036    -19.597031
   0.67975    -19.597035    -19.597028
   0.70261    -19.597034    -19.597034
   0.70261    -19.597034    -19.597034
   0.71878    -19.597031    -19.597031
   0.73495    -19.597035    -19.597035
   0.75112    -19.597036    -19.597034
   0.76729    -19.597044    -19.597045
   0.78345    -19.597047    -19.597045
   0.79962    -19.597049    -19.597044
   0.81579    -19.597049    -19.597044
   0.83196    -19.597045    -19.597042
   0.84813    -19.597048    -19.597041
   0.84813    -19.597048    -19.597041
   0.86430    -19.597043    -19.597043
   0.88046    -19.597042    -19.597042
   0.89663    -19.597045    -19.597046
   0.91280    -19.597051    -19.597044
   0.92897    -19.597047    -19.597039
   0.94514    -19.597044    -19.597044
   0.96131    -19.597045    -19.597043
   0.97747    -19.597035    -19.597040
   0.99364    -19.597029    -19.597029
 
# Band-Index   38
   0.99364    -19.594697    -19.594697
   0.97747    -19.594708    -19.594704
   0.96131    -19.594711    -19.594713
   0.94514    -19.594713    -19.594712
   0.92897    -19.594707    -19.594716
   0.91280    -19.594713    -19.594719
   0.89663    -19.594715    -19.594713
   0.88046    -19.594711    -19.594711
   0.86430    -19.594711    -19.594711
   0.84813    -19.594710    -19.594716
   0.84813    -19.594710    -19.594716
   0.83196    -19.594711    -19.594713
   0.81579    -19.594712    -19.594718
   0.79962    -19.594713    -19.594717
   0.78345    -19.594713    -19.594715
   0.76729    -19.594713    -19.594713
   0.75112    -19.594703    -19.594704
   0.73495    -19.594704    -19.594704
   0.71878    -19.594699    -19.594699
   0.70261    -19.594702    -19.594702
   0.70261    -19.594702    -19.594702
   0.67975    -19.594697    -19.594704
   0.65688    -19.594700    -19.594704
   0.63401    -19.594708    -19.594710
   0.61115    -19.594706    -19.594710
   0.58828    -19.594712    -19.594713
   0.56542    -19.594708    -19.594711
   0.54255    -19.594709    -19.594709
   0.51969    -19.594708    -19.594704
   0.49682    -19.594697    -19.594697
   0.49682    -19.594697    -19.594697
   0.47396    -19.594704    -19.594708
   0.45109    -19.594709    -19.594709
   0.42822    -19.594711    -19.594708
   0.40536    -19.594713    -19.594712
   0.38249    -19.594710    -19.594706
   0.35963    -19.594710    -19.594708
   0.33676    -19.594704    -19.594700
   0.31390    -19.594704    -19.594697
   0.29103    -19.594702    -19.594702
   0.29103    -19.594702    -19.594702
   0.27486    -19.594699    -19.594699
   0.25869    -19.594704    -19.594704
   0.24253    -19.594704    -19.594703
   0.22636    -19.594713    -19.594713
   0.21019    -19.594715    -19.594713
   0.19402    -19.594717    -19.594713
   0.17785    -19.594718    -19.594712
   0.16168    -19.594713    -19.594711
   0.14552    -19.594716    -19.594710
   0.14552    -19.594716    -19.594710
   0.12935    -19.594711    -19.594711
   0.11318    -19.594711    -19.594711
   0.09701    -19.594713    -19.594715
   0.08084    -19.594719    -19.594713
   0.06467    -19.594716    -19.594707
   0.04851    -19.594712    -19.594713
   0.03234    -19.594713    -19.594711
   0.01617    -19.594704    -19.594708
   0.00000    -19.594697    -19.594697
 
# Band-Index   39
   0.00000    -16.013122    -16.013122
   0.01617    -16.013110    -16.013110
   0.03234    -16.013071    -16.013071
   0.04851    -16.013009    -16.013008
   0.06467    -16.012921    -16.012920
   0.08084    -16.012814    -16.012812
   0.09701    -16.012690    -16.012689
   0.11318    -16.012556    -16.012554
   0.12935    -16.012415    -16.012415
   0.14552    -16.012305    -16.012304
   0.14552    -16.012305    -16.012304
   0.16168    -16.012411    -16.012410
   0.17785    -16.012544    -16.012542
   0.19402    -16.012672    -16.012671
   0.21019    -16.012785    -16.012785
   0.22636    -16.012884    -16.012881
   0.24253    -16.012961    -16.012959
   0.25869    -16.013018    -16.013018
   0.27486    -16.013053    -16.013053
   0.29103    -16.013065    -16.013065
   0.29103    -16.013065    -16.013065
   0.31390    -16.013065    -16.013017
   0.33676    -16.013069    -16.012878
   0.35963    -16.013081    -16.012661
   0.38249    -16.013090    -16.012398
   0.40536    -16.013098    -16.012426
   0.42822    -16.013106    -16.012700
   0.45109    -16.013117    -16.012926
   0.47396    -16.013121    -16.013072
   0.49682    -16.013122    -16.013122
   0.49682    -16.013122    -16.013122
   0.51969    -16.013072    -16.013121
   0.54255    -16.012926    -16.013117
   0.56542    -16.012700    -16.013106
   0.58828    -16.012426    -16.013098
   0.61115    -16.012398    -16.013090
   0.63401    -16.012661    -16.013081
   0.65688    -16.012878    -16.013069
   0.67975    -16.013017    -16.013065
   0.70261    -16.013065    -16.013065
   0.70261    -16.013065    -16.013065
   0.71878    -16.013053    -16.013053
   0.73495    -16.013018    -16.013018
   0.75112    -16.012959    -16.012961
   0.76729    -16.012881    -16.012884
   0.78345    -16.012785    -16.012785
   0.79962    -16.012671    -16.012672
   0.81579    -16.012542    -16.012544
   0.83196    -16.012410    -16.012411
   0.84813    -16.012304    -16.012305
   0.84813    -16.012304    -16.012305
   0.86430    -16.012415    -16.012415
   0.88046    -16.012554    -16.012556
   0.89663    -16.012689    -16.012690
   0.91280    -16.012812    -16.012814
   0.92897    -16.012920    -16.012921
   0.94514    -16.013008    -16.013009
   0.96131    -16.013071    -16.013071
   0.97747    -16.013110    -16.013110
   0.99364    -16.013122    -16.013122
 
# Band-Index   40
   0.99364    -16.011416    -16.011416
   0.97747    -16.011429    -16.011430
   0.96131    -16.011469    -16.011470
   0.94514    -16.011530    -16.011531
   0.92897    -16.011614    -16.011615
   0.91280    -16.011718    -16.011719
   0.89663    -16.011838    -16.011839
   0.88046    -16.011968    -16.011969
   0.86430    -16.012106    -16.012109
   0.84813    -16.012218    -16.012219
   0.84813    -16.012218    -16.012219
   0.83196    -16.012111    -16.012113
   0.81579    -16.011972    -16.011975
   0.79962    -16.011842    -16.011843
   0.78345    -16.011721    -16.011722
   0.76729    -16.011617    -16.011617
   0.75112    -16.011529    -16.011529
   0.73495    -16.011466    -16.011466
   0.71878    -16.011426    -16.011426
   0.70261    -16.011414    -16.011414
   0.70261    -16.011414    -16.011414
   0.67975    -16.011466    -16.011414
   0.65688    -16.011613    -16.011417
   0.63401    -16.011845    -16.011417
   0.61115    -16.012119    -16.011417
   0.58828    -16.012100    -16.011420
   0.56542    -16.011833    -16.011419
   0.54255    -16.011613    -16.011418
   0.51969    -16.011469    -16.011418
   0.49682    -16.011416    -16.011416
   0.49682    -16.011416    -16.011416
   0.47396    -16.011418    -16.011469
   0.45109    -16.011418    -16.011613
   0.42822    -16.011419    -16.011833
   0.40536    -16.011420    -16.012100
   0.38249    -16.011417    -16.012119
   0.35963    -16.011417    -16.011845
   0.33676    -16.011417    -16.011613
   0.31390    -16.011414    -16.011466
   0.29103    -16.011414    -16.011414
   0.29103    -16.011414    -16.011414
   0.27486    -16.011426    -16.011426
   0.25869    -16.011466    -16.011466
   0.24253    -16.011529    -16.011529
   0.22636    -16.011617    -16.011617
   0.21019    -16.011722    -16.011721
   0.19402    -16.011843    -16.011842
   0.17785    -16.011975    -16.011972
   0.16168    -16.012113    -16.012111
